Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Oct-03 01:00:00.000,2023-Oct-03 06:00:00.000,19972.29297,0,138716.8594,0,0,0,3069.922607
2023-Oct-03 01:15:00.000,2023-Oct-03 06:15:00.000,19629.03125,0,138778.8906,0,0,0,3062.924072
2023-Oct-03 01:30:00.000,2023-Oct-03 06:30:00.000,19260.89844,0,138831.9219,0,0,0,3142.151611
2023-Oct-03 01:45:00.000,2023-Oct-03 06:45:00.000,19743.04883,0,138835.5625,0,0,0,3227.21167
2023-Oct-03 02:00:00.000,2023-Oct-03 07:00:00.000,19386.9082,0,138852.3438,0,0,0,3185.94165
2023-Oct-03 02:15:00.000,2023-Oct-03 07:15:00.000,19299.73633,0,138874.625,0,0,0,3118.988037
2023-Oct-03 02:30:00.000,2023-Oct-03 07:30:00.000,19634.08984,0,138925.2344,0,0,0,3201.989014
2023-Oct-03 02:45:00.000,2023-Oct-03 07:45:00.000,19010.44727,0,138872.0469,0,0,0,3048.299561
2023-Oct-03 03:00:00.000,2023-Oct-03 08:00:00.000,19506.99805,0,138918.5313,0,0,0,3095.203369
2023-Oct-03 03:15:00.000,2023-Oct-03 08:15:00.000,18769.74414,0,138883.7656,0,0,0,3044.397461
2023-Oct-03 03:30:00.000,2023-Oct-03 08:30:00.000,20130.0918,0,138856.2969,0,0,0,3063.547363
2023-Oct-03 03:45:00.000,2023-Oct-03 08:45:00.000,19664.59375,0,138945.2813,0,0,0,2994.427246
2023-Oct-03 04:00:00.000,2023-Oct-03 09:00:00.000,19955.23242,0,138961.5,0,0,0,3084.903564
2023-Oct-03 04:15:00.000,2023-Oct-03 09:15:00.000,20145.44336,0,138744.3906,0,0,0,3212.742432
2023-Oct-03 04:30:00.000,2023-Oct-03 09:30:00.000,20185.86328,0,138319.125,0,0,0,3284.151367
2023-Oct-03 04:45:00.000,2023-Oct-03 09:45:00.000,21118.07617,0,138306.1875,0,0,0,3335.75708
2023-Oct-03 05:00:00.000,2023-Oct-03 10:00:00.000,20847.59375,0,138323.0469,0,0,0,3305.500244
2023-Oct-03 05:15:00.000,2023-Oct-03 10:15:00.000,20910.51563,0,138276.5625,0,0,0,3190.77417
2023-Oct-03 05:30:00.000,2023-Oct-03 10:30:00.000,21160.79492,0,138274.5469,0,0,0,3081.829102
2023-Oct-03 05:45:00.000,2023-Oct-03 10:45:00.000,20595.24414,0,138382.2813,0,0,0,3072.797607
2023-Oct-03 06:00:00.000,2023-Oct-03 11:00:00.000,20439.47266,0,138533.9063,0,0,0,3155.643799
2023-Oct-03 06:15:00.000,2023-Oct-03 11:15:00.000,20847.25586,0,138563.7031,0,0,0,3115.169434
2023-Oct-03 06:30:00.000,2023-Oct-03 11:30:00.000,21109.71289,0,138586.5469,0,0,0,3013.519287
2023-Oct-03 06:45:00.000,2023-Oct-03 11:45:00.000,20893.47656,0,138611.5,0,0,0,2927.598877
2023-Oct-03 07:00:00.000,2023-Oct-03 12:00:00.000,21608.62891,0,138658.0313,0,0,0,2927.105957
2023-Oct-03 07:15:00.000,2023-Oct-03 12:15:00.000,21076.67188,0,138754.1563,0,0,0,2809.051025
2023-Oct-03 07:30:00.000,2023-Oct-03 12:30:00.000,19614.8457,0,138735.5,0,0,0,2585.63501
2023-Oct-03 07:45:00.000,2023-Oct-03 12:45:00.000,17374.28125,0,138721.2344,0,0,0,2267.014648
2023-Oct-03 08:00:00.000,2023-Oct-03 13:00:00.000,17966.73633,0,138848.4844,0,0,0,2159.053467
2023-Oct-03 08:15:00.000,2023-Oct-03 13:15:00.000,17400.3125,0,138760.0156,0,0,0,1996.879761
2023-Oct-03 08:30:00.000,2023-Oct-03 13:30:00.000,17154.3457,0,138586.5781,0,0,0,1758.921509
2023-Oct-03 08:45:00.000,2023-Oct-03 13:45:00.000,17492.58203,0,138409.3281,0,0,0,1541.809448
2023-Oct-03 09:00:00.000,2023-Oct-03 14:00:00.000,17539.45898,0,138246.3125,0,0,0,1413.070435
2023-Oct-03 09:15:00.000,2023-Oct-03 14:15:00.000,18220.03906,0,138242.9531,0,0,0,1404.249512
2023-Oct-03 09:30:00.000,2023-Oct-03 14:30:00.000,17855.72656,0,138226.4375,0,0,0,1261.160156
2023-Oct-03 09:45:00.000,2023-Oct-03 14:45:00.000,17817.64258,0,138257.8594,0,0,0,1288.316162
2023-Oct-03 10:00:00.000,2023-Oct-03 15:00:00.000,18223.43555,0,138435.3906,0,0,0,1598.359131
2023-Oct-03 10:15:00.000,2023-Oct-03 15:15:00.000,18306.69141,0,138566.0781,0,0,0,1658.359009
2023-Oct-03 10:30:00.000,2023-Oct-03 15:30:00.000,18428.85938,0,138561.25,0,0,0,1593.7146
2023-Oct-03 10:45:00.000,2023-Oct-03 15:45:00.000,18807.14453,0,138793.6719,0,0,0,1434.710327
2023-Oct-03 11:00:00.000,2023-Oct-03 16:00:00.000,18518.36133,0,138777.2656,0,0,0,1329.83667
2023-Oct-03 11:15:00.000,2023-Oct-03 16:15:00.000,18686.34961,0,138675.4219,0,0,0,1341.397461
2023-Oct-03 11:30:00.000,2023-Oct-03 16:30:00.000,18970.65625,0,138620.5625,0,0,0,1332.321899
2023-Oct-03 11:45:00.000,2023-Oct-03 16:45:00.000,18535.34375,0,138617.6406,0,0,0,1252.272949
2023-Oct-03 12:00:00.000,2023-Oct-03 17:00:00.000,18968.8457,0,138575.4688,0,0,0,1305.332642
2023-Oct-03 12:15:00.000,2023-Oct-03 17:15:00.000,18627.55469,0,138724.3125,0,0,0,1520.663208
2023-Oct-03 12:30:00.000,2023-Oct-03 17:30:00.000,18077.44727,0,138823.0313,0,0,0,1625.696899
2023-Oct-03 12:45:00.000,2023-Oct-03 17:45:00.000,17798.61914,0,138944,0,0,0,1728.596069
2023-Oct-03 13:00:00.000,2023-Oct-03 18:00:00.000,18657.48242,0,138912.6875,0,0,0,1593.016479
2023-Oct-03 13:15:00.000,2023-Oct-03 18:15:00.000,17330.08594,0,138697.625,0,0,0,1804.734863
2023-Oct-03 13:30:00.000,2023-Oct-03 18:30:00.000,17848.30664,0,138330.375,0,0,0,2028.709595
2023-Oct-03 13:45:00.000,2023-Oct-03 18:45:00.000,18324.30469,0,138259.8125,0,0,0,2030.108765
2023-Oct-03 14:00:00.000,2023-Oct-03 19:00:00.000,18039.35352,0,138231.2344,0,0,0,1994.753418
2023-Oct-03 14:15:00.000,2023-Oct-03 19:15:00.000,18724.33984,0,138145.9531,0,0,0,1892.491577
2023-Oct-03 14:30:00.000,2023-Oct-03 19:30:00.000,19179.74023,0,138125.0625,0,0,0,1774.708374
2023-Oct-03 14:45:00.000,2023-Oct-03 19:45:00.000,18636.98047,0,137941.4688,0,0,0,1517.13208
2023-Oct-03 15:00:00.000,2023-Oct-03 20:00:00.000,19240.17969,0,137899,0,0,0,1545.956787
2023-Oct-03 15:15:00.000,2023-Oct-03 20:15:00.000,19172.81445,0,137925.5156,0,0,0,1612.539917
2023-Oct-03 15:30:00.000,2023-Oct-03 20:30:00.000,19167.68945,0,137918.9688,0,0,0,1618.146484
2023-Oct-03 15:45:00.000,2023-Oct-03 20:45:00.000,19320.68555,0,137916.4375,0,0,0,1580.902344
2023-Oct-03 16:00:00.000,2023-Oct-03 21:00:00.000,20071.35352,0,137782.7969,0,0,0,1666.299927
2023-Oct-03 16:15:00.000,2023-Oct-03 21:15:00.000,19750.92383,0,137693.4219,0,0,0,1626.410522
2023-Oct-03 16:30:00.000,2023-Oct-03 21:30:00.000,19970.61719,0,137705.1406,0,0,0,1838.06897
2023-Oct-03 16:45:00.000,2023-Oct-03 21:45:00.000,20101.33594,0,137709.2813,0,0,0,1932.405151
