Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Oct-01 14:00:00.000,2023-Oct-01 19:00:00.000,0,0,135384.8125,0,0,0,0
2023-Oct-01 14:15:00.000,2023-Oct-01 19:15:00.000,0,0,135372.4063,0,0,0,0
2023-Oct-01 14:30:00.000,2023-Oct-01 19:30:00.000,0,0,135374.5625,0,0,0,0
2023-Oct-01 14:45:00.000,2023-Oct-01 19:45:00.000,0,0,135231.7969,0,0,0,0
2023-Oct-01 15:00:00.000,2023-Oct-01 20:00:00.000,0,0,135306.2813,0,0,0,0
2023-Oct-01 15:15:00.000,2023-Oct-01 20:15:00.000,0,0,135236.7656,0,0,0,0
2023-Oct-01 15:30:00.000,2023-Oct-01 20:30:00.000,0.563565135,0,135249.5156,1.677063465,0,0,0
2023-Oct-01 15:45:00.000,2023-Oct-01 20:45:00.000,248.0011444,0,135297.125,111.845871,0,0,0
2023-Oct-01 16:00:00.000,2023-Oct-01 21:00:00.000,463.0124512,0,134649.7656,141.7732697,0,0,0
2023-Oct-01 16:15:00.000,2023-Oct-01 21:15:00.000,460.0717773,0,134661.3906,130.3289642,0,0,0
2023-Oct-01 16:30:00.000,2023-Oct-01 21:30:00.000,453.9302368,0,134966.9688,121.4627304,0,0,0
2023-Oct-01 16:45:00.000,2023-Oct-01 21:45:00.000,439.6544189,0,134649.3906,113.0684128,0,0,0
2023-Oct-01 17:00:00.000,2023-Oct-01 22:00:00.000,432.6477661,0,135135,106.0554504,0,0,0
2023-Oct-01 17:15:00.000,2023-Oct-01 22:15:00.000,429.4764404,0,135587.5156,108.1219177,0,0,0
2023-Oct-01 17:30:00.000,2023-Oct-01 22:30:00.000,438.1968994,0,135384.7656,106.8528824,0,0,0
2023-Oct-01 17:45:00.000,2023-Oct-01 22:45:00.000,460.1875916,0,135032.3594,104.4598618,0,0,0
2023-Oct-01 18:00:00.000,2023-Oct-01 23:00:00.000,575.5720825,0,134587.5938,118.8421783,0,0,0
2023-Oct-01 18:15:00.000,2023-Oct-01 23:15:00.000,646.071106,0,134119.6875,114.4784241,0,0,0
2023-Oct-01 18:30:00.000,2023-Oct-01 23:30:00.000,675.536377,0,134135.1406,117.6414261,0,0,0
2023-Oct-01 18:45:00.000,2023-Oct-01 23:45:00.000,689.9135132,0,134058.8438,118.3413696,0,0,0
2023-Oct-01 19:00:00.000,2023-Oct-02 00:00:00.000,694.4463501,0,133957.4375,117.4534683,0,0,0
2023-Oct-01 19:15:00.000,2023-Oct-02 00:15:00.000,689.9611206,0,133914.3438,109.251915,0,0,0
2023-Oct-01 19:30:00.000,2023-Oct-02 00:30:00.000,684.0613403,0,133865.4063,106.1929092,0,0,0
2023-Oct-01 19:45:00.000,2023-Oct-02 00:45:00.000,682.0950928,0,133783.5938,101.6199951,0,0,0
2023-Oct-01 20:00:00.000,2023-Oct-02 01:00:00.000,677.710083,0,133853.3125,98.69042206,0,0,0
2023-Oct-01 20:15:00.000,2023-Oct-02 01:15:00.000,661.9810791,0,133720.0469,94.30795288,0,0,0
2023-Oct-01 20:30:00.000,2023-Oct-02 01:30:00.000,642.6258545,0,133845.3906,85.61255646,0,0,0
2023-Oct-01 20:45:00.000,2023-Oct-02 01:45:00.000,624.581665,0,133990.7656,81.28218842,0,0,0
2023-Oct-01 21:00:00.000,2023-Oct-02 02:00:00.000,599.59198,0,134151.25,76.06733704,0,0,0
2023-Oct-01 21:15:00.000,2023-Oct-02 02:15:00.000,565.7718506,0,134086.5156,68.28918457,0,0,0
2023-Oct-01 21:30:00.000,2023-Oct-02 02:30:00.000,535.0422974,0,134280.2188,60.35125732,0,0,0
2023-Oct-01 21:45:00.000,2023-Oct-02 02:45:00.000,513.9976807,0,134620.5625,58.96311569,0,0,0
2023-Oct-01 22:00:00.000,2023-Oct-02 03:00:00.000,483.2534485,0,134873.9219,53.78108978,0,0,0
2023-Oct-01 22:15:00.000,2023-Oct-02 03:15:00.000,452.9020996,0,135252.0469,46.53072739,0,0,0
2023-Oct-01 22:30:00.000,2023-Oct-02 03:30:00.000,435.1683044,0,135557.1719,48.65998077,0,0,0
2023-Oct-01 22:45:00.000,2023-Oct-02 03:45:00.000,414.6074829,0,135786.2813,47.68515778,0,0,0
2023-Oct-01 23:00:00.000,2023-Oct-02 04:00:00.000,396.3695068,0,135647.8906,44.72763824,0,0,0
2023-Oct-01 23:15:00.000,2023-Oct-02 04:15:00.000,382.4173584,0,135585.0313,42.28382874,0,0,0
2023-Oct-01 23:30:00.000,2023-Oct-02 04:30:00.000,368.8162537,0,135598.0625,40.8268013,0,0,0
2023-Oct-01 23:45:00.000,2023-Oct-02 04:45:00.000,361.6194153,0,135782.7188,41.95419312,0,0,0
2023-Oct-02 00:00:00.000,2023-Oct-02 05:00:00.000,347.3888855,0,135805.125,39.8142395,0,0,0
2023-Oct-02 00:15:00.000,2023-Oct-02 05:15:00.000,338.4364014,0,135880.2969,38.89851761,0,0,0
2023-Oct-02 00:30:00.000,2023-Oct-02 05:30:00.000,330.3746033,0,135684.9531,37.07160568,0,0,0
2023-Oct-02 00:45:00.000,2023-Oct-02 05:45:00.000,324.6549683,0,135374.2656,34.53571701,0,0,0
2023-Oct-02 01:00:00.000,2023-Oct-02 06:00:00.000,322.8239746,0,135444.1094,34.83810043,0,0,0
2023-Oct-02 01:15:00.000,2023-Oct-02 06:15:00.000,314.9692993,0,135568.4375,34.33272171,0,0,0
2023-Oct-02 01:30:00.000,2023-Oct-02 06:30:00.000,313.1856384,0,135685.5,35.74072266,0,0,0
2023-Oct-02 01:45:00.000,2023-Oct-02 06:45:00.000,309.9645691,0,135545.8906,34.8741188,0,0,0
2023-Oct-02 02:00:00.000,2023-Oct-02 07:00:00.000,308.8370056,0,135473.6719,35.88656998,0,0,0
2023-Oct-02 02:15:00.000,2023-Oct-02 07:15:00.000,306.2564392,0,135530.3438,35.10613251,0,0,0
2023-Oct-02 02:30:00.000,2023-Oct-02 07:30:00.000,304.8058777,0,135617.125,35.48473358,0,0,0
2023-Oct-02 02:45:00.000,2023-Oct-02 07:45:00.000,304.1591187,0,135644.3906,36.71773529,0,0,0
2023-Oct-02 03:00:00.000,2023-Oct-02 08:00:00.000,303.3273621,0,135786.0313,38.01697159,0,0,0
2023-Oct-02 03:15:00.000,2023-Oct-02 08:15:00.000,305.0310974,0,135949.7188,38.94347,0,0,0
2023-Oct-02 03:30:00.000,2023-Oct-02 08:30:00.000,305.8068848,0,135872.25,40.77415848,0,0,0
2023-Oct-02 03:45:00.000,2023-Oct-02 08:45:00.000,306.3960876,0,135870.75,40.1613121,0,0,0
2023-Oct-02 04:00:00.000,2023-Oct-02 09:00:00.000,303.2050781,0,135665.3125,33.94728088,0,0,0
2023-Oct-02 04:15:00.000,2023-Oct-02 09:15:00.000,311.6575317,0,135398.4531,36.7808342,0,0,0
2023-Oct-02 04:30:00.000,2023-Oct-02 09:30:00.000,318.0020447,0,135299.4688,39.92483902,0,0,0
2023-Oct-02 04:45:00.000,2023-Oct-02 09:45:00.000,327.1505737,0,135357.0625,41.96652985,0,0,0
2023-Oct-02 05:00:00.000,2023-Oct-02 10:00:00.000,335.3277283,0,135363.375,42.76699829,0,0,0
2023-Oct-02 05:15:00.000,2023-Oct-02 10:15:00.000,350.8943481,0,135283.9844,43.55385971,0,0,0
2023-Oct-02 05:30:00.000,2023-Oct-02 10:30:00.000,366.2955933,0,135268.0156,47.10668945,0,0,0
2023-Oct-02 05:45:00.000,2023-Oct-02 10:45:00.000,350.1013489,0,135393.6406,55.53881836,0,0,0
2023-Oct-02 06:00:00.000,2023-Oct-02 11:00:00.000,346.4133606,0,135572.5313,66.73323822,0,0,0
2023-Oct-02 06:15:00.000,2023-Oct-02 11:15:00.000,372.6219482,0,135589,75.98015594,0,0,0
2023-Oct-02 06:30:00.000,2023-Oct-02 11:30:00.000,405.1477966,0,135450.875,84.8348999,0,0,0
2023-Oct-02 06:45:00.000,2023-Oct-02 11:45:00.000,416.81073,0,135606.0156,88.38027954,0,0,0
