Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Oct-01 00:15:00.000,2023-Oct-01 05:15:00.000,10099.79102,0,135483.7188,0,0,0,2980.642334
2023-Oct-01 00:30:00.000,2023-Oct-01 05:30:00.000,10034.91211,0,135507.625,0,0,0,2962.864502
2023-Oct-01 00:45:00.000,2023-Oct-01 05:45:00.000,9916.195313,0,135314.2031,0,0,0,2754.400879
2023-Oct-01 01:00:00.000,2023-Oct-01 06:00:00.000,9727.736328,0,135160.3594,0,0,0,2515.445068
2023-Oct-01 01:15:00.000,2023-Oct-01 06:15:00.000,9730.569336,0,135199.6094,0,0,0,2519.830078
2023-Oct-01 01:30:00.000,2023-Oct-01 06:30:00.000,9668.068359,0,135295.9375,0,0,0,2562.361328
2023-Oct-01 01:45:00.000,2023-Oct-01 06:45:00.000,9450.878906,0,135421.375,0,0,0,2578.498291
2023-Oct-01 02:00:00.000,2023-Oct-01 07:00:00.000,9359.546875,0,135600.8906,0,0,0,2547.324219
2023-Oct-01 02:15:00.000,2023-Oct-01 07:15:00.000,9371.641602,0,135587.1094,0,0,0,2492.330566
2023-Oct-01 02:30:00.000,2023-Oct-01 07:30:00.000,9229.208984,0,135667.4531,0,0,0,2505.048828
2023-Oct-01 02:45:00.000,2023-Oct-01 07:45:00.000,9255.473633,0,135595.8438,0,0,0,2515.207275
2023-Oct-01 03:00:00.000,2023-Oct-01 08:00:00.000,9415.036133,0,135499.8906,0,0,0,2482.86377
2023-Oct-01 03:15:00.000,2023-Oct-01 08:15:00.000,9284.974609,0,135651.25,0,0,0,2477.414551
2023-Oct-01 03:30:00.000,2023-Oct-01 08:30:00.000,9327.706055,0,135612.8125,0,0,0,2525.761719
2023-Oct-01 03:45:00.000,2023-Oct-01 08:45:00.000,9272.337891,0,135726.2031,0,0,0,2566.947998
2023-Oct-01 04:00:00.000,2023-Oct-01 09:00:00.000,9241.995117,0,135830.0781,0,0,0,2539.67041
2023-Oct-01 04:15:00.000,2023-Oct-01 09:15:00.000,9405.564453,0,135666.875,0,0,0,2446.123779
2023-Oct-01 04:30:00.000,2023-Oct-01 09:30:00.000,9464.706055,0,135567.5625,0,0,0,2425.599121
2023-Oct-01 04:45:00.000,2023-Oct-01 09:45:00.000,9363.479492,0,135594.7813,0,0,0,2442.713867
2023-Oct-01 05:00:00.000,2023-Oct-01 10:00:00.000,9209.277344,0,135705.0625,0,0,0,2418.693359
2023-Oct-01 05:15:00.000,2023-Oct-01 10:15:00.000,9202.992188,0,135656.875,0,0,0,2435.766602
2023-Oct-01 05:30:00.000,2023-Oct-01 10:30:00.000,9132.844727,0,135744.9844,0,0,0,2435.845947
2023-Oct-01 05:45:00.000,2023-Oct-01 10:45:00.000,9083.418945,0,135904.3125,0,0,0,2430.209717
2023-Oct-01 06:00:00.000,2023-Oct-01 11:00:00.000,8811.990234,0,136186.0625,0,0,0,2496.359863
2023-Oct-01 06:15:00.000,2023-Oct-01 11:15:00.000,8207.264648,0,136702.375,0,0,0,2480.871338
2023-Oct-01 06:30:00.000,2023-Oct-01 11:30:00.000,7525.35498,0,137344.0469,0,0,0,2347.272949
2023-Oct-01 06:45:00.000,2023-Oct-01 11:45:00.000,7564.773438,0,137734.5,0,0,0,2400.75415
2023-Oct-01 07:00:00.000,2023-Oct-01 12:00:00.000,7600.316895,0,137787.2969,0,0,0,2338.628662
2023-Oct-01 07:15:00.000,2023-Oct-01 12:15:00.000,8005.339355,0,137413.9844,0,0,0,2377.608398
2023-Oct-01 07:30:00.000,2023-Oct-01 12:30:00.000,7920.109863,0,137412.5313,0,0,0,2405.20874
2023-Oct-01 07:45:00.000,2023-Oct-01 12:45:00.000,7604.048828,0,137625.7969,0,0,0,2264.750977
2023-Oct-01 08:00:00.000,2023-Oct-01 13:00:00.000,7638.870605,0,137583.0938,0,0,0,2174.458984
2023-Oct-01 08:15:00.000,2023-Oct-01 13:15:00.000,7773.435059,0,137129.8125,0,0,0,1830.499634
2023-Oct-01 08:30:00.000,2023-Oct-01 13:30:00.000,8035.961426,0,136659.9219,0,0,0,1632.901123
2023-Oct-01 08:45:00.000,2023-Oct-01 13:45:00.000,8269.025391,0,136563.5313,0,0,0,1710.866333
2023-Oct-01 09:00:00.000,2023-Oct-01 14:00:00.000,8306.43457,0,136515.0156,0,0,0,1755.262939
2023-Oct-01 09:15:00.000,2023-Oct-01 14:15:00.000,8395.328125,0,136292.0781,0,0,0,1726.12793
2023-Oct-01 09:30:00.000,2023-Oct-01 14:30:00.000,8586.291016,0,136075.375,0,0,0,1750.982056
2023-Oct-01 09:45:00.000,2023-Oct-01 14:45:00.000,8670.105469,0,135932.9531,0,0,0,1663.482422
2023-Oct-01 10:00:00.000,2023-Oct-01 15:00:00.000,8665.933594,0,135980.2969,0,0,0,1704.393066
2023-Oct-01 10:15:00.000,2023-Oct-01 15:15:00.000,8631.163086,0,135986.0156,0,0,0,1736.739868
2023-Oct-01 10:30:00.000,2023-Oct-01 15:30:00.000,8646.803711,0,135971.3906,0,0,0,1730.675293
2023-Oct-01 10:45:00.000,2023-Oct-01 15:45:00.000,8660.912109,0,135849.2656,0,0,0,1676.721313
2023-Oct-01 11:00:00.000,2023-Oct-01 16:00:00.000,8589.96875,0,135830.5,0,0,0,1779.05896
2023-Oct-01 11:15:00.000,2023-Oct-01 16:15:00.000,8612.626953,0,135802.9063,0,0,0,1753.268433
2023-Oct-01 11:30:00.000,2023-Oct-01 16:30:00.000,8647.762695,0,135686.5,0,0,0,1759.3396
2023-Oct-01 11:45:00.000,2023-Oct-01 16:45:00.000,8630.583984,0,135683.7969,0,0,0,1785.561157
2023-Oct-01 12:00:00.000,2023-Oct-01 17:00:00.000,8681.707031,0,135751.125,0,0,0,1706.544922
2023-Oct-01 12:15:00.000,2023-Oct-01 17:15:00.000,8994.094727,0,135579.0625,0,0,0,1709.320313
2023-Oct-01 12:30:00.000,2023-Oct-01 17:30:00.000,8932.615234,0,135605.2969,0,0,0,1676.197754
2023-Oct-01 12:45:00.000,2023-Oct-01 17:45:00.000,8973.601563,0,135616.3281,0,0,0,1620.580078
2023-Oct-01 13:00:00.000,2023-Oct-01 18:00:00.000,8890.192383,0,135707.9375,0,0,0,1595.344238
2023-Oct-01 13:15:00.000,2023-Oct-01 18:15:00.000,8244.246094,0,136090.2188,0,0,0,1542.300903
2023-Oct-01 13:30:00.000,2023-Oct-01 18:30:00.000,8418.314453,0,135868.6563,0,0,0,1558.700928
2023-Oct-01 13:45:00.000,2023-Oct-01 18:45:00.000,8575.158203,0,135754.3125,0,0,0,1551.795532
2023-Oct-01 14:00:00.000,2023-Oct-01 19:00:00.000,8686.257813,0,135704.9531,0,0,0,1552.007935
2023-Oct-01 14:15:00.000,2023-Oct-01 19:15:00.000,8599.280273,0,135690.0469,0,0,0,1534.678711
2023-Oct-01 14:30:00.000,2023-Oct-01 19:30:00.000,8484.472656,0,135694.4219,0,0,0,1521.989136
2023-Oct-01 14:45:00.000,2023-Oct-01 19:45:00.000,8717.017578,0,135556.6719,0,0,0,1565.357178
2023-Oct-01 15:00:00.000,2023-Oct-01 20:00:00.000,8647.966797,0,135636.5156,0,0,0,1567.822632
