Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Nov-01 00:15:00.000,2023-Nov-01 05:15:00.000,0,8494.943359,137675.1875,0,1523.396729,0,0
2023-Nov-01 00:30:00.000,2023-Nov-01 05:30:00.000,0,8387.194336,137771.7969,0,1546.816406,0,0
2023-Nov-01 00:45:00.000,2023-Nov-01 05:45:00.000,0,8298.385742,137896.9844,0,1556.868164,0,0
2023-Nov-01 01:00:00.000,2023-Nov-01 06:00:00.000,0,8237.791992,137985.0625,0,1574.639282,0,0
2023-Nov-01 01:15:00.000,2023-Nov-01 06:15:00.000,0,8083.196289,138062.0156,0,1624.893799,0,0
2023-Nov-01 01:30:00.000,2023-Nov-01 06:30:00.000,0,7796.475586,136678.5469,0,2072.880371,0,0
2023-Nov-01 01:45:00.000,2023-Nov-01 06:45:00.000,0,7766.224121,136462.4844,0,1943.748169,0,0
2023-Nov-01 02:00:00.000,2023-Nov-01 07:00:00.000,0,7604.129883,136575.7969,0,2027.039185,0,0
2023-Nov-01 02:15:00.000,2023-Nov-01 07:15:00.000,0,7621.641602,136713.6563,0,2026.347656,0,0
2023-Nov-01 02:30:00.000,2023-Nov-01 07:30:00.000,0,7578.71875,136737.1719,0,2002.67395,0,0
2023-Nov-01 02:45:00.000,2023-Nov-01 07:45:00.000,0,7472.793945,136779.9688,0,1988.562988,0,0
2023-Nov-01 03:00:00.000,2023-Nov-01 08:00:00.000,0,7451.146484,136867.7969,0,1987.308838,0,0
2023-Nov-01 03:15:00.000,2023-Nov-01 08:15:00.000,0,7416.942871,136921.7188,0,1987.375488,0,0
2023-Nov-01 03:30:00.000,2023-Nov-01 08:30:00.000,0,7640.284668,136605.9688,0,1844.768799,0,0
2023-Nov-01 03:45:00.000,2023-Nov-01 08:45:00.000,0,7701.96582,136544.3438,0,1834.693726,0,0
2023-Nov-01 04:00:00.000,2023-Nov-01 09:00:00.000,0,7799.064941,136536.7813,0,1788.716187,0,0
2023-Nov-01 04:15:00.000,2023-Nov-01 09:15:00.000,0,7819.734375,136380.5469,0,1820.437012,0,0
2023-Nov-01 04:30:00.000,2023-Nov-01 09:30:00.000,0,7850.090332,136358.8594,0,1795.388672,0,0
2023-Nov-01 04:45:00.000,2023-Nov-01 09:45:00.000,0,7833.193848,136393.0938,0,1785.353882,0,0
2023-Nov-01 05:00:00.000,2023-Nov-01 10:00:00.000,0,7828.967285,136439.4063,0,1768.375854,0,0
2023-Nov-01 05:15:00.000,2023-Nov-01 10:15:00.000,0,7700.566406,136592.2031,0,1767.652466,0,0
2023-Nov-01 05:30:00.000,2023-Nov-01 10:30:00.000,0,7219.669434,137164.2813,0,1854.895874,0,0
2023-Nov-01 05:45:00.000,2023-Nov-01 10:45:00.000,0,7201.281738,137383.6875,0,1841.190796,0,0
2023-Nov-01 06:00:00.000,2023-Nov-01 11:00:00.000,0,6995.230957,137632.9844,0,1877.172119,0,0
2023-Nov-01 06:15:00.000,2023-Nov-01 11:15:00.000,0,7012.871094,137385.25,0,1820.109741,0,0
2023-Nov-01 06:30:00.000,2023-Nov-01 11:30:00.000,0,6768.239258,136744.2344,0,1904.890991,0,0
2023-Nov-01 06:45:00.000,2023-Nov-01 11:45:00.000,0,6599.021484,136949.7969,0,1873.024658,0,0
2023-Nov-01 07:00:00.000,2023-Nov-01 12:00:00.000,0,6487.070313,137039.8594,0,1902.967773,0,0
2023-Nov-01 07:15:00.000,2023-Nov-01 12:15:00.000,0,6505.3125,137042.0156,0,1877.917236,0,0
2023-Nov-01 07:30:00.000,2023-Nov-01 12:30:00.000,0,6569.855469,136947.9063,0,1876.262695,0,0
2023-Nov-01 07:45:00.000,2023-Nov-01 12:45:00.000,0,6760.722656,136665.9063,0,1778.892212,0,0
2023-Nov-01 08:00:00.000,2023-Nov-01 13:00:00.000,0,6910.071777,136354.7656,0,1699.025391,0,0
2023-Nov-01 08:15:00.000,2023-Nov-01 13:15:00.000,0,7040.440918,136004.8906,0,1597.214355,0,0
2023-Nov-01 08:30:00.000,2023-Nov-01 13:30:00.000,0,7161.510742,135595.875,0,1535.990356,0,0
2023-Nov-01 08:45:00.000,2023-Nov-01 13:45:00.000,0,7215.669922,135408.9375,0,1491.362183,0,0
2023-Nov-01 09:00:00.000,2023-Nov-01 14:00:00.000,0,7355.34375,135141.7813,0,1467.900635,0,0
2023-Nov-01 09:15:00.000,2023-Nov-01 14:15:00.000,0,7350.886719,134881.5313,0,1429.308228,0,0
2023-Nov-01 09:30:00.000,2023-Nov-01 14:30:00.000,0,7293.489746,134876.1094,0,1407.404053,0,0
2023-Nov-01 09:45:00.000,2023-Nov-01 14:45:00.000,0,7284.148926,134760.0781,0,1383.032959,0,0
2023-Nov-01 10:00:00.000,2023-Nov-01 15:00:00.000,0,7413.722168,135022.0156,0,1668.189697,0,0
2023-Nov-01 10:15:00.000,2023-Nov-01 15:15:00.000,0,7303.273926,135311.7188,0,1895.036865,0,0
2023-Nov-01 10:30:00.000,2023-Nov-01 15:30:00.000,0,7302.628906,135421.0625,0,1958.198242,0,0
2023-Nov-01 10:45:00.000,2023-Nov-01 15:45:00.000,0,7334.854492,135317.2344,0,1924.149902,0,0
2023-Nov-01 11:00:00.000,2023-Nov-01 16:00:00.000,0,7241.601563,135415.3438,0,1910.586182,0,0
2023-Nov-01 11:15:00.000,2023-Nov-01 16:15:00.000,0,7213.699219,135228.3906,0,1924.223389,0,0
2023-Nov-01 11:30:00.000,2023-Nov-01 16:30:00.000,0,7160.997559,135359.3594,0,1945.873657,0,0
2023-Nov-01 11:45:00.000,2023-Nov-01 16:45:00.000,0,7102.797363,135457.9844,0,1936.452881,0,0
2023-Nov-01 12:00:00.000,2023-Nov-01 17:00:00.000,0,7086.430176,135637.3438,0,1951.657837,0,0
2023-Nov-01 12:15:00.000,2023-Nov-01 17:15:00.000,0,6992.574707,135801.4375,0,1971.026001,0,0
2023-Nov-01 12:30:00.000,2023-Nov-01 17:30:00.000,0,7141.506348,135781.4063,0,1702.74353,0,0
2023-Nov-01 12:45:00.000,2023-Nov-01 17:45:00.000,0,7029.659668,135663.0156,0,1187.936035,0,0
2023-Nov-01 13:00:00.000,2023-Nov-01 18:00:00.000,0,7009.32373,135813.625,0,1216.564209,0,0
2023-Nov-01 13:15:00.000,2023-Nov-01 18:15:00.000,0,6822.530762,136106.3281,0,1296.804565,0,0
2023-Nov-01 13:30:00.000,2023-Nov-01 18:30:00.000,0,6999.245605,136007.0156,0,1262.10144,0,0
2023-Nov-01 13:45:00.000,2023-Nov-01 18:45:00.000,0,7214.561523,135890.8906,0,1213.601318,0,0
2023-Nov-01 14:00:00.000,2023-Nov-01 19:00:00.000,0,7079.809082,135866.6406,0,1235.950073,0,0
2023-Nov-01 14:15:00.000,2023-Nov-01 19:15:00.000,0,6950.821777,135588.3125,0,1272.37207,0,0
2023-Nov-01 14:30:00.000,2023-Nov-01 19:30:00.000,0,6997.099121,135524.375,0,1247.786987,0,0
2023-Nov-01 14:45:00.000,2023-Nov-01 19:45:00.000,0,6894.720703,135660.4063,0,1243.09436,0,0
2023-Nov-01 15:00:00.000,2023-Nov-01 20:00:00.000,0,6997.39502,135523.0156,0,1286.764648,0,0
2023-Nov-01 15:15:00.000,2023-Nov-01 20:15:00.000,0,6937.149902,135687.2813,0,1407.528931,0,0
2023-Nov-01 15:30:00.000,2023-Nov-01 20:30:00.000,0,6993.793457,135723.4063,0,1462.447388,0,0
2023-Nov-01 15:45:00.000,2023-Nov-01 20:45:00.000,0,7318.105469,135568.9531,0,1360.739868,0,0
2023-Nov-01 16:00:00.000,2023-Nov-01 21:00:00.000,0,7515.80957,135459.2656,0,1337.182739,0,0
2023-Nov-01 16:15:00.000,2023-Nov-01 21:15:00.000,0,7749.509766,135472.2813,0,1315.439697,0,0
2023-Nov-01 16:30:00.000,2023-Nov-01 21:30:00.000,0,7852.140625,135361.4375,0,1338.275635,0,0
2023-Nov-01 16:45:00.000,2023-Nov-01 21:45:00.000,0,8109.302246,135195.6406,0,1334.666382,0,0
2023-Nov-01 17:00:00.000,2023-Nov-01 22:00:00.000,0,8256.270508,135045.7656,0,1418.072266,0,0
2023-Nov-01 17:15:00.000,2023-Nov-01 22:15:00.000,0,8595.348633,134786.8594,0,1449.613037,0,0
2023-Nov-01 17:30:00.000,2023-Nov-01 22:30:00.000,0,8675.146484,134627.4531,0,1616.405151,0,0
2023-Nov-01 17:45:00.000,2023-Nov-01 22:45:00.000,0,8864.094727,134657.3125,0,1730.45813,0,0
2023-Nov-01 18:00:00.000,2023-Nov-01 23:00:00.000,0,8941.083984,134740.2188,0,1815.730835,0,0
2023-Nov-01 18:15:00.000,2023-Nov-01 23:15:00.000,0,9211.261719,134833,0,1674.348389,0,0
2023-Nov-01 18:30:00.000,2023-Nov-01 23:30:00.000,0,9103.858398,134631.4688,0,1681.96521,0,0
2023-Nov-01 18:45:00.000,2023-Nov-01 23:45:00.000,0,9064.095703,134687.0781,0,1664.675293,0,0
2023-Nov-01 19:00:00.000,2023-Nov-02 00:00:00.000,0,9047.558594,134761.7188,0,1750.64978,0,0
2023-Nov-01 19:15:00.000,2023-Nov-02 00:15:00.000,0,9160.275391,135303.1094,0,2189.273438,0,0
2023-Nov-01 19:30:00.000,2023-Nov-02 00:30:00.000,0,9236.490234,135211.4375,0,2172.030029,0,0
2023-Nov-01 19:45:00.000,2023-Nov-02 00:45:00.000,0,9299.508789,135037.6563,0,2163.318359,0,0
2023-Nov-01 20:00:00.000,2023-Nov-02 01:00:00.000,0,9344.176758,134906.7656,0,2174.98584,0,0
2023-Nov-01 20:15:00.000,2023-Nov-02 01:15:00.000,0,9340.064453,134893.5,0,2225.445313,0,0
2023-Nov-01 20:30:00.000,2023-Nov-02 01:30:00.000,0,9318.042969,134859.625,0,2259.678955,0,0
2023-Nov-01 20:45:00.000,2023-Nov-02 01:45:00.000,0,9288.560547,135086.3594,0,2234.413574,0,0
2023-Nov-01 21:00:00.000,2023-Nov-02 02:00:00.000,0,9244.376953,135228.5938,0,2245.457275,0,0
2023-Nov-01 21:15:00.000,2023-Nov-02 02:15:00.000,0,9424.642578,135146.8594,0,2129.478027,0,0
