Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Nov-01 00:15:00.000,2023-Nov-01 05:15:00.000,1046.708252,0,10792.50293,155.1346588,0,0,0
2023-Nov-01 00:30:00.000,2023-Nov-01 05:30:00.000,1011.521729,0,10802.69141,151.7948456,0,0,0
2023-Nov-01 00:45:00.000,2023-Nov-01 05:45:00.000,989.5852661,0,10813.54199,151.7272949,0,0,0
2023-Nov-01 01:00:00.000,2023-Nov-01 06:00:00.000,964.428772,0,10822.75098,148.2236786,0,0,0
2023-Nov-01 01:15:00.000,2023-Nov-01 06:15:00.000,939.946167,0,10829.33691,148.7313538,0,0,0
2023-Nov-01 01:30:00.000,2023-Nov-01 06:30:00.000,913.177002,0,10726.38184,132.7675171,0,0,0
2023-Nov-01 01:45:00.000,2023-Nov-01 06:45:00.000,893.1810303,0,10712.20898,125.9632874,0,0,0
2023-Nov-01 02:00:00.000,2023-Nov-01 07:00:00.000,879.112793,0,10721.75879,125.7816467,0,0,0
2023-Nov-01 02:15:00.000,2023-Nov-01 07:15:00.000,872.880249,0,10733.4707,124.7997208,0,0,0
2023-Nov-01 02:30:00.000,2023-Nov-01 07:30:00.000,857.0352173,0,10735.70703,124.5000763,0,0,0
2023-Nov-01 02:45:00.000,2023-Nov-01 07:45:00.000,849.9106445,0,10736.87402,130.3032227,0,0,0
2023-Nov-01 03:00:00.000,2023-Nov-01 08:00:00.000,842.6156616,0,10745.52344,126.8279953,0,0,0
2023-Nov-01 03:15:00.000,2023-Nov-01 08:15:00.000,833.0861816,0,10750.69336,125.7712936,0,0,0
2023-Nov-01 03:30:00.000,2023-Nov-01 08:30:00.000,831.8203735,0,10724.9834,126.9793091,0,0,0
2023-Nov-01 03:45:00.000,2023-Nov-01 08:45:00.000,826.5509644,0,10721.10547,124.743866,0,0,0
2023-Nov-01 04:00:00.000,2023-Nov-01 09:00:00.000,828.7601929,0,10721.46191,122.2058105,0,0,0
2023-Nov-01 04:15:00.000,2023-Nov-01 09:15:00.000,827.3770752,0,10710.68652,118.2052078,0,0,0
2023-Nov-01 04:30:00.000,2023-Nov-01 09:30:00.000,827.9432983,0,10707.95898,120.0741043,0,0,0
2023-Nov-01 04:45:00.000,2023-Nov-01 09:45:00.000,834.5421143,0,10710.85547,118.9401474,0,0,0
2023-Nov-01 05:00:00.000,2023-Nov-01 10:00:00.000,842.5328979,0,10714.44629,118.4837189,0,0,0
2023-Nov-01 05:15:00.000,2023-Nov-01 10:15:00.000,839.4628296,0,10725.73047,121.123764,0,0,0
2023-Nov-01 05:30:00.000,2023-Nov-01 10:30:00.000,767.8426514,0,10776.07813,115.1510239,0,0,0
2023-Nov-01 05:45:00.000,2023-Nov-01 10:45:00.000,759.1790771,0,10793.95996,114.5335999,0,0,0
2023-Nov-01 06:00:00.000,2023-Nov-01 11:00:00.000,782.3942871,0,10810.87988,120.3651276,0,0,0
2023-Nov-01 06:15:00.000,2023-Nov-01 11:15:00.000,816.3010864,0,10790.94629,118.5072861,0,0,0
2023-Nov-01 06:30:00.000,2023-Nov-01 11:30:00.000,848.5066528,0,10740.94629,114.6190414,0,0,0
2023-Nov-01 06:45:00.000,2023-Nov-01 11:45:00.000,878.0585938,0,10756.11914,117.2019119,0,0,0
2023-Nov-01 07:00:00.000,2023-Nov-01 12:00:00.000,904.7329712,0,10761.88574,120.7752151,0,0,0
2023-Nov-01 07:15:00.000,2023-Nov-01 12:15:00.000,938.6907349,0,10757.91113,130.4967957,0,0,0
2023-Nov-01 07:30:00.000,2023-Nov-01 12:30:00.000,983.7567139,0,10747.13477,137.3791809,0,0,0
2023-Nov-01 07:45:00.000,2023-Nov-01 12:45:00.000,1016.746094,0,10722.79883,141.2882385,0,0,0
2023-Nov-01 08:00:00.000,2023-Nov-01 13:00:00.000,1043.10498,0,10696.42188,145.0536346,0,0,0
2023-Nov-01 08:15:00.000,2023-Nov-01 13:15:00.000,1079.088135,0,10667.49707,146.4683838,0,0,0
2023-Nov-01 08:30:00.000,2023-Nov-01 13:30:00.000,1095.080688,0,10635.16016,145.6389313,0,0,0
2023-Nov-01 08:45:00.000,2023-Nov-01 13:45:00.000,1111.439087,0,10618.01465,151.5800476,0,0,0
2023-Nov-01 09:00:00.000,2023-Nov-01 14:00:00.000,1120.577637,0,10597.31152,150.8143311,0,0,0
2023-Nov-01 09:15:00.000,2023-Nov-01 14:15:00.000,1129.668579,0,10578.2832,147.2444305,0,0,0
2023-Nov-01 09:30:00.000,2023-Nov-01 14:30:00.000,1155.597412,0,10575.86914,151.2732544,0,0,0
2023-Nov-01 09:45:00.000,2023-Nov-01 14:45:00.000,1165.444824,0,10565.94922,153.2774048,0,0,0
2023-Nov-01 10:00:00.000,2023-Nov-01 15:00:00.000,1191.057129,0,10634.12891,59.00152588,0,0,22.11610031
2023-Nov-01 10:15:00.000,2023-Nov-01 15:15:00.000,1210.182373,0,10683.95898,0,0,0,28.65820885
2023-Nov-01 10:30:00.000,2023-Nov-01 15:30:00.000,1220.220093,0,10691.4209,0,0,0,24.86293602
2023-Nov-01 10:45:00.000,2023-Nov-01 15:45:00.000,1226.037842,0,10681.42871,0,0,0,19.67942619
2023-Nov-01 11:00:00.000,2023-Nov-01 16:00:00.000,1241.940796,0,10687.18555,0.08826834,0,0,14.91034126
2023-Nov-01 11:15:00.000,2023-Nov-01 16:15:00.000,1249.010376,0,10673.24121,0.012511481,0,0,17.11519432
